Annotation Cluster 1	Enrichment Score: 27.471180290997502
GOTERM_BP_FAT	GO:2000117~negative regulation of cysteine-type endopeptidase activity	10	0.44702726866338843	0.6814075223166938	ARL6IP1, AKT1, SFRP2, IGF1, MICAL1, BIRC5, THBS1, SRC, MT3, DHCR24	1888	95	17911	0.9986061552185549	1.0	0.9954138565692684	99.99999999013235
GOTERM_BP_FAT	GO:0052547~regulation of peptidase activity	36	1.6092981671881983	0.6814287315474853	ARL6IP1, A2M, CAV1, TFAP4, PML, CD109, REST, PAWR, SRC, STFA2, AKT1, GPC3, CTGF, ROBO1, ITIH5, MICAL1, THBS1, MYC, MT3, DHCR24, PI15, ANP32B, NGP, IGF1, BIRC5, BCL2L11, PRELID1, EPHA7, RENBP, CDKN1B, TNFRSF10B, SFRP2, APAF1, ANTXR1, NGFR, F2R	1888	354	17911	0.9647550991094513	1.0	0.9954019361499226	99.99999999014557
GOTERM_BP_FAT	GO:0045861~negative regulation of proteolysis	28	1.2516763522574879	0.7740387460701602	ARL6IP1, A2M, IDE, CD109, PML, GIPC1, LRIG2, SRC, STFA2, AKT1, GPC3, ITIH5, MICAL1, THBS1, DHCR24, MT3, PI15, TRP53, PLAT, NGP, IGF1, BIRC5, PBK, GAS1, RENBP, SFRP2, SMARCC1, HDAC6	1888	289	17911	0.9191323089554866	1.0	0.9987363136087458	99.99999999999025
GOTERM_BP_FAT	GO:0010951~negative regulation of endopeptidase activity	12	0.5364327223960662	0.8112755762214191	ARL6IP1, AKT1, RENBP, SFRP2, IGF1, MICAL1, BIRC5, THBS1, SRC, STFA2, MT3, DHCR24	1888	129	17911	0.8824891604256998	1.0	0.9993448378338304	99.99999999999974
GOTERM_BP_FAT	GO:0010466~negative regulation of peptidase activity	18	0.8046490835940991	0.9233311664386531	ARL6IP1, A2M, NGP, CD109, IGF1, BIRC5, SRC, STFA2, AKT1, RENBP, GPC3, SFRP2, ITIH5, MICAL1, THBS1, DHCR24, PI15, MT3	1888	216	17911	0.7905632062146893	1.0	0.9999727592660428	100.0

Annotation Cluster 440	Enrichment Score: 0.37589493400289004
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045939~negative regulation of steroid metabolic process	5	0.22351363433169422	0.24238484013683312	DKK3, INSIG1, REST, SNAI2, NR1H4	1888	24	17911	1.976408015536723	1.0	0.8125285476579382	99.6268654399045
GOTERM_BP_FAT	GO:0010894~negative regulation of steroid biosynthetic process	5	0.22351363433169422	0.24238484013683312	DKK3, INSIG1, REST, SNAI2, NR1H4	1888	24	17911	1.976408015536723	1.0	0.8125285476579382	99.6268654399045
GOTERM_BP_FAT	GO:0051055~negative regulation of lipid biosynthetic process	7	0.31291908806437196	0.5991757645886362	DKK3, PDGFA, INSIG1, REST, SNAI2, NR1H4, BRCA1	1888	59	17911	1.1255476156276933	1.0	0.9889289452524732	99.99999899368495
GOTERM_BP_FAT	GO:0045833~negative regulation of lipid metabolic process	8	0.35762181493071077	0.8909536638461083	AKT1, DKK3, PDGFA, INSIG1, REST, SNAI2, NR1H4, BRCA1	1888	96	17911	0.7905632062146892	1.0	0.9999040490409988	100.0

Annotation Cluster 441	Enrichment Score: 0.374347558147724
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0060395~SMAD protein signal transduction	13	0.581135449262405	0.10751844197661412	BMP10, INHBA, SUB1, JUN, VIM, GATA4, GDF11, NUP93, ROR2, SMAD1, RBM14, BMP7, TGFB2	1888	77	17911	1.601660521681708	1.0	0.5433039300923955	89.88480012484014
GOTERM_MF_FAT	GO:0005160~transforming growth factor beta receptor binding	9	0.4023245417970496	0.17225743795040582	RASL11B, INHBA, BMP10, SNX6, SMAD6, GDF11, FKBP1A, BMP7, TGFB2	1766	52	16866	1.6529532189215088	1.0	0.7358848292887509	95.99215443900007
GOTERM_MF_FAT	GO:0033612~receptor serine/threonine kinase binding	4	0.17881090746535538	0.3794240719391175	INHBA, BMP10, SMAD6, BMP7	1766	21	16866	1.8191231192363697	1.0	0.9358876271854493	99.97020039534189
GOTERM_BP_FAT	GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation	6	0.2682163611980331	0.5799521326768609	INHBA, BMP10, ACVR1B, GDF11, BMP7, TGFB2	1888	48	17911	1.185844809322034	1.0	0.9866220328325848	99.99999741466183
GOTERM_MF_FAT	GO:0070696~transmembrane receptor protein serine/threonine kinase binding	3	0.13410818059901655	0.6058396499232837	INHBA, SMAD6, BMP7	1766	19	16866	1.5079573225248852	1.0	0.9893877928883427	99.99998681760933
GOTERM_BP_FAT	GO:0060393~regulation of pathway-restricted SMAD protein phosphorylation	7	0.31291908806437196	0.6323695214026622	INHBA, BMP10, ACVR1B, SMAD6, GDF11, BMP7, TGFB2	1888	61	17911	1.0886444151153098	1.0	0.992041803415792	99.99999982357627
GOTERM_BP_FAT	GO:0060389~pathway-restricted SMAD protein phosphorylation	7	0.31291908806437196	0.6483463668283661	INHBA, BMP10, ACVR1B, SMAD6, GDF11, BMP7, TGFB2	1888	62	17911	1.0710856342263533	1.0	0.9932873815259683	99.99999992790741
GOTERM_MF_FAT	GO:0005125~cytokine activity	11	0.49172999552972735	0.9997832448113233	WNT2, HMGB1, INHBA, BMP10, EDN1, GDF11, CMTM7, BMP7, CMTM3, MIF, TGFB2	1766	230	16866	0.4567580875473928	1.0	0.9999999999997411	100.0

Annotation Cluster 442	Enrichment Score: 0.3716058527279858
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0016578~histone deubiquitination	6	0.2682163611980331	0.08722439551762479	ENY2, USP27X, ASXL1, USP22, TRRAP, SART3	1888	23	17911	2.4748065585851142	1.0	0.47901466045226215	84.09053133161953
GOTERM_CC_FAT	GO:0070461~SAGA-type complex	5	0.22351363433169422	0.4825771979020173	ENY2, USP27X, HCFC1, USP22, TRRAP	1654	31	14413	1.405488161641378	1.0	0.9271566151859703	99.99688093347253
GOTERM_CC_FAT	GO:0000124~SAGA complex	3	0.13410818059901655	0.488852846014413	ENY2, USP27X, USP22	1654	14	14413	1.8672914147521162	1.0	0.9290906587075829	99.99742620826562
GOTERM_BP_FAT	GO:0016579~protein deubiquitination	11	0.49172999552972735	0.7448049102290424	ENY2, OTUD5, USP27X, USP1, UCHL1, ASXL1, USP46, USP11, USP22, TRRAP, SART3	1888	111	17911	0.9401292182012521	1.0	0.9980058157573655	99.99999999988695
GOTERM_BP_FAT	GO:0070646~protein modification by small protein removal	11	0.49172999552972735	0.9047847907656295	ENY2, OTUD5, USP27X, USP1, UCHL1, ASXL1, USP46, USP11, USP22, TRRAP, SART3	1888	133	17911	0.784619121957436	1.0	0.9999407618587395	100.0

Annotation Cluster 443	Enrichment Score: 0.37062053831470904
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0070723~response to cholesterol	4	0.17881090746535538	0.38364119718399026	SMO, INHBA, PTCH1, PMVK	1888	21	17911	1.807001614205004	1.0	0.9310368184002767	99.99415415924548
GOTERM_BP_FAT	GO:0071397~cellular response to cholesterol	3	0.13410818059901655	0.4047330084571788	SMO, INHBA, PTCH1	1888	13	17911	2.1892519556714474	1.0	0.941235865682931	99.99710088809532
GOTERM_BP_FAT	GO:0036314~response to sterol	4	0.17881090746535538	0.4424439568426218	SMO, INHBA, PTCH1, PMVK	1888	23	17911	1.6498710390567428	1.0	0.9564061365006886	99.99922417117463
GOTERM_BP_FAT	GO:0036315~cellular response to sterol	3	0.13410818059901655	0.479253966899139	SMO, INHBA, PTCH1	1888	15	17911	1.8973516949152542	1.0	0.9672584206825369	99.99980397777902

Annotation Cluster 444	Enrichment Score: 0.36622863212005313
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0017017~MAP kinase tyrosine/serine/threonine phosphatase activity	3	0.13410818059901655	0.4013215561464299	DUSP4, DUSP2, DUSP10	1766	13	16866	2.2039376252286784	1.0	0.9459185658781877	99.98382889802564
GOTERM_MF_FAT	GO:0033549~MAP kinase phosphatase activity	3	0.13410818059901655	0.43912497176094706	DUSP4, DUSP2, DUSP10	1766	14	16866	2.0465135091409157	1.0	0.9591871342010425	99.99467008554274
GOTERM_MF_FAT	GO:0008138~protein tyrosine/serine/threonine phosphatase activity	6	0.2682163611980331	0.45209893209843766	EYA3, DUSP4, DUSP2, CDC14A, DUSP27, DUSP10	1766	42	16866	1.3643423394272773	1.0	0.9634191201396837	99.99642092392843

Annotation Cluster 445	Enrichment Score: 0.3652991287544973
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009100~glycoprotein metabolic process	46	2.056325435851587	0.11396794591455378	EXTL3, TUSC3, ALG2, PAWR, DPY19L3, EDEM2, TCF7L2, DPY19L1, DSE, NECAB3, ITM2A, HS2ST1, STT3A, B3GNT5, BCL2, CHST11, DSEL, KCNE1, SRD5A3, HS6ST2, ADAMTS12, OGT, B4GALT6, RAMP1, COL11A1, GGTA1, MT3, SOAT1, B3GALT1, LIG1, VANGL2, FUT10, IGF1, SIRT6, TET2, TET1, ATP7A, TET3, HIF1A, SULF2, BACE2, SULF1, TMEM165, CHSY1, PARP1, SERP1	1888	356	17911	1.2258171062654732	1.0	0.5627125950970906	91.25960355332262
GOTERM_BP_FAT	GO:1901135~carbohydrate derivative metabolic process	127	5.677246312025034	0.11454990727424033	TUSC3, HMGCR, CTPS, EDN1, DTYMK, DSE, HS2ST1, DERA, OGT, GGTA1, LIG1, VANGL2, FUT10, UGCG, PIM1, MYH7, NUDT11, MYH8, RNASEH2B, NME7, NME4, RENBP, HIF1A, BACE2, PGM1, PDE5A, ATPIF1, PRPS2, ADSS, EXTL3, GNAI3, ALDOC, AKAP12, CTPS2, NAGK, TK1, PDE6A, KDELC2, B3GNT5, ITGB8, GALE, AGRN, B4GALT6, TRP53, DNMT3A, MKI67, COX8A, TKT, TET2, TET1, ABCG2, ATP7A, TET3, DNMT1, COX6A1, PARP1, GPR161, FIGNL1, ALG2, PRKAG2, PAWR, DPY19L3, DPY19L1, AKT1, GPC3, PIGM, GPC6, DSEL, CHST11, SRD5A3, GUCY1A3, ITIH5, COL11A1, MYC, RAMP1, PIGA, MT3, NT5C, PGAP3, CHST2, SDC1, UMPS, PANK2, CCND3, RRM2, PDCL, RRM1, GIPR, CHSY1, GUCY1B3, FOXC1, SERP1, UPP1, DCK, KIT, EDEM2, TCF7L2, NECAB3, MIF, ITM2A, GALK1, TYMS, STT3A, PTK2B, BCL2, MPDU1, KCNE1, ENO2, HS6ST2, ADAMTS12, PAPSS1, ENO1, SOAT1, DCTD, SHMT1, B3GALT1, FBN1, IGF1, SIRT6, FZD2, NPR3, AMPD2, SULF2, PYGL, SULF1, TMEM165, GAMT	1888	1079	17911	1.116606419157726	1.0	0.5635376131018834	91.37451112966633
GOTERM_BP_FAT	GO:0009101~glycoprotein biosynthetic process	39	1.743406347787215	0.20398542819833035	EXTL3, TUSC3, ALG2, PAWR, DPY19L3, EDEM2, TCF7L2, DPY19L1, DSE, NECAB3, ITM2A, HS2ST1, STT3A, B3GNT5, CHST11, KCNE1, SRD5A3, HS6ST2, OGT, B4GALT6, RAMP1, GGTA1, MT3, SOAT1, B3GALT1, LIG1, VANGL2, FUT10, IGF1, SIRT6, TET2, TET1, ATP7A, TET3, BACE2, TMEM165, CHSY1, PARP1, SERP1	1888	314	17911	1.1782916576703013	1.0	0.75784251848245	98.9899104237962
GOTERM_BP_FAT	GO:1901137~carbohydrate derivative biosynthetic process	77	3.442109968708091	0.2704504240365788	TUSC3, CTPS, GPR161, ALG2, DTYMK, EDN1, DPY19L3, PAWR, DSE, DPY19L1, HS2ST1, GPC3, PIGM, GPC6, CHST11, SRD5A3, GUCY1A3, OGT, RAMP1, MYC, GGTA1, PIGA, MT3, PGAP3, LIG1, UGCG, VANGL2, FUT10, NME7, NME4, UMPS, PANK2, SDC1, CCND3, BACE2, RRM2, PDCL, GIPR, RRM1, CHSY1, GUCY1B3, PRPS2, SERP1, ADSS, EXTL3, AKAP12, UPP1, CTPS2, EDEM2, NECAB3, TCF7L2, ITM2A, TYMS, STT3A, B3GNT5, MPDU1, KCNE1, HS6ST2, AGRN, B4GALT6, PAPSS1, DCTD, SOAT1, SHMT1, B3GALT1, IGF1, TKT, SIRT6, NPR3, AMPD2, TET2, TET1, ATP7A, TET3, PYGL, TMEM165, PARP1	1888	672	17911	1.0870244085451979	1.0	0.8450034542669328	99.82555358142747
GOTERM_MF_FAT	GO:0016757~transferase activity, transferring glycosyl groups	27	1.206973625391149	0.7442984808009114	EXTL3, TUSC3, ALG2, UPP1, DPY19L3, CHPF2, DPY19L1, KDELC2, PIGM, STT3A, B3GNT5, OGT, LRRC9, B4GALT6, GGTA1, PIGA, B3GALT1, LIG1, UGCG, FUT10, SIRT6, UMPS, PYGL, GYG, PDCL, CHSY1, PARP1	1766	276	16866	0.9342779063469397	1.0	0.9977687065365377	99.99999999164349
GOTERM_MF_FAT	GO:0016758~transferase activity, transferring hexosyl groups	19	0.8493518104604381	0.7477798458836187	EXTL3, TUSC3, B3GALT1, ALG2, UGCG, FUT10, DPY19L3, CHPF2, DPY19L1, KDELC2, PIGM, STT3A, B3GNT5, PYGL, GYG, CHSY1, OGT, B4GALT6, GGTA1	1766	195	16866	0.9305514417632198	1.0	0.9978375990301356	99.9999999933821
GOTERM_BP_FAT	GO:0043413~macromolecule glycosylation	23	1.0281627179257935	0.8213157983917592	TUSC3, B3GALT1, ALG2, LIG1, FUT10, SIRT6, DPY19L3, TET2, EDEM2, TET1, DPY19L1, TET3, STT3A, B3GNT5, TMEM165, KCNE1, SRD5A3, OGT, B4GALT6, PARP1, RAMP1, GGTA1, SERP1	1888	246	17911	0.8869733533140417	1.0	0.9994607745736284	99.99999999999991
GOTERM_BP_FAT	GO:0006486~protein glycosylation	23	1.0281627179257935	0.8213157983917592	TUSC3, B3GALT1, ALG2, LIG1, FUT10, SIRT6, DPY19L3, TET2, EDEM2, TET1, DPY19L1, TET3, STT3A, B3GNT5, TMEM165, KCNE1, SRD5A3, OGT, B4GALT6, PARP1, RAMP1, GGTA1, SERP1	1888	246	17911	0.8869733533140417	1.0	0.9994607745736284	99.99999999999991
GOTERM_BP_FAT	GO:0070085~glycosylation	23	1.0281627179257935	0.8572320376593734	TUSC3, B3GALT1, ALG2, LIG1, FUT10, SIRT6, DPY19L3, TET2, EDEM2, TET1, DPY19L1, TET3, STT3A, B3GNT5, TMEM165, KCNE1, SRD5A3, OGT, B4GALT6, PARP1, RAMP1, GGTA1, SERP1	1888	253	17911	0.8624325885978429	1.0	0.9997499183371129	100.0
GOTERM_MF_FAT	GO:0008194~UDP-glycosyltransferase activity	10	0.44702726866338843	0.9591903540324807	EXTL3, B3GNT5, B3GALT1, UGCG, GYG, CHSY1, OGT, CHPF2, B4GALT6, GGTA1	1766	138	16866	0.6920577084051406	1.0	0.9999945855503428	100.0

Annotation Cluster 446	Enrichment Score: 0.36510775092864106
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0034109~homotypic cell-cell adhesion	13	0.581135449262405	0.1155568136994949	RAP2B, NCAM1, TYRO3, FIBP, UBASH3B, STXBP1, CSRP1, CLIC1, CD24A, MEGF10, CTNNA3, FLNA, MYL9	1888	78	17911	1.5811264124293785	1.0	0.5663420875355862	91.56994032834913
GOTERM_BP_FAT	GO:0070527~platelet aggregation	9	0.4023245417970496	0.1510696053372031	RAP2B, TYRO3, FIBP, UBASH3B, STXBP1, CSRP1, CLIC1, FLNA, MYL9	1888	50	17911	1.7076165254237288	1.0	0.6556257885828118	96.30726811672386
GOTERM_BP_FAT	GO:0030168~platelet activation	12	0.5364327223960662	0.3900168001771725	RAP2B, TYRO3, FIBP, UBASH3B, PDGFA, STXBP1, EVL, CSRP1, CLIC1, FLNA, F2R, MYL9	1888	93	17911	1.224097867687261	1.0	0.9344358122119346	99.99525876410921
GOTERM_BP_FAT	GO:0050878~regulation of body fluid levels	39	1.743406347787215	0.44380081606702515	CAV1, ERBB4, PDGFA, EDN1, AQP4, TSPAN8, GJA5, MYL9, EDNRB, APLNR, VDR, LBH, UBASH3B, STK39, THBS1, APLN, AP3B1, RAP2B, TYRO3, FIBP, SOCS2, STXBP1, EVL, CSRP1, CLIC1, NPR3, ANXA5, GRHL1, FLNA, CDK2, ANXA2, ATP7A, DDR1, CCND1, UMPS, HIF1A, SYTL2, ABL1, F2R	1888	349	17911	1.0601248725171193	1.0	0.9567217311926934	99.99926132713965
GOTERM_BP_FAT	GO:0007599~hemostasis	21	0.9387572641931158	0.566245939327071	RAP2B, TYRO3, CAV1, FIBP, PDGFA, STXBP1, TSPAN8, EVL, CLIC1, CSRP1, ANXA5, CDK2, FLNA, ANXA2, MYL9, LBH, UBASH3B, THBS1, ABL1, AP3B1, F2R	1888	193	17911	1.0322379687362782	1.0	0.9847490337734598	99.99999506381221
GOTERM_BP_FAT	GO:0050817~coagulation	21	0.9387572641931158	0.6044275572584378	RAP2B, TYRO3, CAV1, FIBP, PDGFA, STXBP1, TSPAN8, EVL, CLIC1, CSRP1, ANXA5, CDK2, FLNA, ANXA2, MYL9, LBH, UBASH3B, THBS1, ABL1, AP3B1, F2R	1888	197	17911	1.0112788221629527	1.0	0.9894096394048812	99.99999922845328
GOTERM_BP_FAT	GO:0007596~blood coagulation	19	0.8493518104604381	0.6289553346370302	RAP2B, TYRO3, FIBP, PDGFA, STXBP1, TSPAN8, EVL, CLIC1, CSRP1, ANXA5, CDK2, FLNA, MYL9, ANXA2, UBASH3B, THBS1, ABL1, AP3B1, F2R	1888	180	17911	1.001380061205273	1.0	0.9918322842395736	99.99999978746995
GOTERM_BP_FAT	GO:1900046~regulation of hemostasis	9	0.4023245417970496	0.6843177403750469	CAV1, LBH, UBASH3B, PDGFA, TSPAN8, THBS1, ANXA5, F2R, ANXA2	1888	85	17911	1.0044803090727819	1.0	0.9955430237813983	99.9999999917976
GOTERM_BP_FAT	GO:0030193~regulation of blood coagulation	9	0.4023245417970496	0.6843177403750469	CAV1, LBH, UBASH3B, PDGFA, TSPAN8, THBS1, ANXA5, F2R, ANXA2	1888	85	17911	1.0044803090727819	1.0	0.9955430237813983	99.9999999917976
GOTERM_BP_FAT	GO:0050818~regulation of coagulation	9	0.4023245417970496	0.7331513968412677	CAV1, LBH, UBASH3B, PDGFA, TSPAN8, THBS1, ANXA5, F2R, ANXA2	1888	89	17911	0.9593351266425444	1.0	0.9976548013473187	99.9999999997221

Annotation Cluster 447	Enrichment Score: 0.36098790075390974
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0016891~endoribonuclease activity, producing 5'-phosphomonoesters	5	0.22351363433169422	0.3359676381667362	RPP25, DGCR8, EDC3, DICER1, RNASEH2B	1766	28	16866	1.7054279242840964	1.0	0.9136940223098833	99.90572803906632
GOTERM_MF_FAT	GO:0016893~endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	6	0.2682163611980331	0.34449517933376367	RPP25, DNA2, DGCR8, EDC3, DICER1, RNASEH2B	1766	37	16866	1.5487129258363685	1.0	0.9187956307408186	99.92434005685094
GOTERM_MF_FAT	GO:0004540~ribonuclease activity	13	0.581135449262405	0.3794071795801209	PAN2, RPP25, RNASEL, PAN3, DICER1, CNOT6, RNASEH2B, DIS3, PARN, DGCR8, TOE1, EDC3, XRN2	1766	102	16866	1.2172073812537472	1.0	0.9364308299151963	99.97018658970195
GOTERM_MF_FAT	GO:0004521~endoribonuclease activity	5	0.22351363433169422	0.8193364140768625	RPP25, DGCR8, EDC3, DICER1, RNASEH2B	1766	53	16866	0.9009807901878245	1.0	0.9993033842174726	99.99999999997735

Annotation Cluster 448	Enrichment Score: 0.36084702020481796
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006563~L-serine metabolic process	3	0.13410818059901655	0.20294267370120972	SHMT1, PHGDH, PSAT1	1888	8	17911	3.557534427966102	1.0	0.7563554757158497	98.962922116071
GOTERM_BP_FAT	GO:0009070~serine family amino acid biosynthetic process	4	0.17881090746535538	0.20499575084080768	SHMT1, DHFR, PHGDH, PSAT1	1888	15	17911	2.5298022598870054	1.0	0.7590135915444868	99.01542171407122
GOTERM_BP_FAT	GO:0008652~cellular amino acid biosynthetic process	8	0.35762181493071077	0.30556988246824945	SHMT1, PYCR1, MTHFD2L, ALDH18A1, DHFR, PHGDH, ASL, PSAT1	1888	52	17911	1.4595013037809648	1.0	0.8784467879525936	99.93542027487604
GOTERM_BP_FAT	GO:1901607~alpha-amino acid biosynthetic process	9	0.4023245417970496	0.3937431794274634	SHMT1, PYCR1, MTHFD2L, ALDH18A1, DHFR, ATP2B4, PHGDH, ASL, PSAT1	1888	66	17911	1.2936488828967643	1.0	0.9358373818010909	99.9958092748556
GOTERM_BP_FAT	GO:0009064~glutamine family amino acid metabolic process	9	0.4023245417970496	0.4269844080250759	PYCR1, ALDH18A1, ATP2B4, CTPS, PHGDH, CTPS2, DDAH2, ASL, NR1H4	1888	68	17911	1.255600386340977	1.0	0.9507214773729976	99.99865410937296
GOTERM_BP_FAT	GO:1901605~alpha-amino acid metabolic process	21	0.9387572641931158	0.48664050281952037	DNMT3A, ADSS, SHMT1, MTHFD2L, ALDH18A1, CTPS, CRTAP, PRDX4, CTPS2, ASL, ATP7A, PYCR1, BLMH, DHFR, ATP2B4, PHGDH, DNMT1, GAMT, PSAT1, DDAH2, NR1H4	1888	185	17911	1.0768752863032525	1.0	0.9691714924909357	99.99985299319296
GOTERM_BP_FAT	GO:0006544~glycine metabolic process	3	0.13410818059901655	0.5477581354561958	SHMT1, DHFR, PHGDH	1888	17	17911	1.6741338484546362	1.0	0.9821365622553021	99.99998855783183
GOTERM_BP_FAT	GO:0009084~glutamine family amino acid biosynthetic process	3	0.13410818059901655	0.6381225717269857	PYCR1, ALDH18A1, ASL	1888	20	17911	1.4230137711864408	1.0	0.99252478086693	99.99999987159421
GOTERM_BP_FAT	GO:0006520~cellular amino acid metabolic process	19	0.8493518104604381	0.8128119411258886	DDC, ADSS, SHMT1, MTHFD2L, ALDH18A1, CTPS, GARS, AZIN1, CTPS2, ASL, EARS2, PYCR1, DHFR, ATP2B4, CSAD, PHGDH, PSAT1, DDAH2, NR1H4	1888	203	17911	0.887923206980045	1.0	0.9993632500795451	99.99999999999977
GOTERM_BP_FAT	GO:0009069~serine family amino acid metabolic process	4	0.17881090746535538	0.8336517821566868	SHMT1, DHFR, PHGDH, PSAT1	1888	42	17911	0.903500807102502	1.0	0.9995865884666585	99.99999999999997

Annotation Cluster 449	Enrichment Score: 0.3606021259738668
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0000060~protein import into nucleus, translocation	8	0.35762181493071077	0.27114548460577664	AKT1, TRP53, CDK1, CEP57, IGF1, POLA2, BRCA1, MT3	1888	50	17911	1.5178813559322033	1.0	0.8454832035003781	99.82887080881547
GOTERM_BP_FAT	GO:0033160~positive regulation of protein import into nucleus, translocation	3	0.13410818059901655	0.4426862047572349	CDK1, IGF1, BRCA1	1888	14	17911	2.0328768159806296	1.0	0.9564236211013768	99.99923093252029
GOTERM_BP_FAT	GO:0033158~regulation of protein import into nucleus, translocation	3	0.13410818059901655	0.6900733522824098	CDK1, IGF1, BRCA1	1888	22	17911	1.2936488828967643	1.0	0.995851004442669	99.99999999433784

Annotation Cluster 450	Enrichment Score: 0.35942018106029083
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0044848~biological phase	8	0.35762181493071077	0.20600435661881267	AKT1, MLH1, CDK6, DEK, CDC20, CDH3, CDC25A, TGFB2	1888	46	17911	1.6498710390567428	1.0	0.7606601864174023	99.04027810020443
GOTERM_BP_FAT	GO:0044851~hair cycle phase	3	0.13410818059901655	0.6096774494438038	AKT1, CDH3, TGFB2	1888	19	17911	1.4979092328278323	1.0	0.9899259656583593	99.99999941049012
GOTERM_BP_FAT	GO:0048820~hair follicle maturation	3	0.13410818059901655	0.6649100848343561	AKT1, CDH3, TGFB2	1888	21	17911	1.355251210653753	1.0	0.9944702931477175	99.99999997272016

Annotation Cluster 451	Enrichment Score: 0.3569930550565725
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:2001054~negative regulation of mesenchymal cell apoptotic process	3	0.13410818059901655	0.3254554596118155	HIF1A, BMP7, SOX9	1888	11	17911	2.5872977657935285	1.0	0.8939702488098461	99.96402943718594
GOTERM_BP_FAT	GO:2001053~regulation of mesenchymal cell apoptotic process	3	0.13410818059901655	0.4426862047572349	HIF1A, BMP7, SOX9	1888	14	17911	2.0328768159806296	1.0	0.9564236211013768	99.99923093252029
GOTERM_BP_FAT	GO:0097152~mesenchymal cell apoptotic process	3	0.13410818059901655	0.479253966899139	HIF1A, BMP7, SOX9	1888	15	17911	1.8973516949152542	1.0	0.9672584206825369	99.99980397777902
GOTERM_BP_FAT	GO:0030500~regulation of bone mineralization	9	0.4023245417970496	0.5405980983255076	ASXL2, HIF1A, PTK2B, CD276, BMP2K, LTF, FBN2, BMP7, SOX9	1888	75	17911	1.1384110169491528	1.0	0.9810090320338264	99.99998429937415

Annotation Cluster 452	Enrichment Score: 0.35391705747536356
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0031234~extrinsic component of cytoplasmic side of plasma membrane	16	0.7152436298614215	0.23087310605999767	SNX18, GNAI3, GNAI1, BMX, CYTH3, RACGAP1, SRC, FARP1, PTK2B, GNB1, RGS6, GNG2, GNB4, TNK2, ABL1, CSK	1654	106	14413	1.3153247701398554	1.0	0.7470575201902268	98.39730925788221
GOTERM_CC_FAT	GO:0019897~extrinsic component of plasma membrane	22	0.9834599910594547	0.24919401649523476	SNX18, GNAI3, GNAI1, SCUBE1, FMR1, BMX, CYTH3, RACGAP1, SRC, FARP1, ANXA2, PTK2B, GNB1, RGS6, SYTL2, GNG2, GNB4, TNK2, RAB13, CSK, ABL1, ENO1	1654	156	14413	1.2289011874864353	1.0	0.7645849527379163	98.90357746433578
GOTERM_CC_FAT	GO:0019898~extrinsic component of membrane	35	1.5645954403218598	0.3964650826178824	SNX18, GNAI3, SNX6, GNAI1, SNX7, PML, SNX4, CYTH3, SRC, EZR, PTK2B, STK39, GNG2, CSK, EHD2, ZFYVE1, ENO1, PIK3C2A, SCUBE1, PIK3C2B, FMR1, BMX, RACGAP1, BCL2L11, FARP1, ANXA2, NMT2, GNB1, RGS6, GNB4, SYTL2, TNK2, RAB13, SNX33, ABL1	1654	281	14413	1.0853769789187864	1.0	0.8887123304717757	99.96477944175545
